step,trans_type,amount,origin_id,dest_id,is_fraud
10,CASH_OUT,62045.01,9eb2d4046529,e567488c38e5,0
10,CASH_OUT,22396.8,2d269279bb8a,680206c358fb,0
10,CASH_OUT,559088.52,89a7b6223f33,d994e9179953,0
10,CASH_OUT,52829.81,cc871676590b,34765255e6f0,0
10,CASH_OUT,346571.16,65db37c17f55,17277b5c6cf3,0
10,CASH_OUT,83759.13,6ba60f47e156,578d61610cbb,0
10,CASH_OUT,117338.82,20d68ccc1427,0959c65d3640,0
10,CASH_OUT,43224.99,c47831b25c01,9722d343344d,0
10,CASH_OUT,126681.2,112540b0df0e,8e3a8be5f3d6,0
10,CASH_OUT,283152.11,febc3d8e4b67,dec7f7ab9b37,0
10,CASH_OUT,151710.08,8675d8f68bd5,cbc49a169621,0
10,CASH_OUT,110798.48,c8a2bf6f1156,1a1c5f2a5ed9,0
10,CASH_OUT,70576.3,e73b10281737,8ddd4216cb39,0
10,CASH_OUT,15645.36,6c921470fe87,ff54bf28a092,0
10,CASH_OUT,71962.94,d84ec4646a42,611feff5d0eb,0
10,CASH_OUT,36818.12,ebd8c308f5c6,ea8272e7e3d3,0
10,CASH_OUT,344778.28,24f824fb4928,9ed03633f193,0
10,CASH_OUT,176138.67,2a5aff65b43d,426ed7d9399c,0
10,CASH_OUT,64747.29,68db536b5266,286ea698f602,0
10,CASH_OUT,474682.51,023a4cf7b0be,0578920a0f2a,0
10,CASH_OUT,39768.25,7b32b631c554,fe3794369cac,0
10,CASH_OUT,206063.57,89610f9acc1f,5267cdc72283,0
10,TRANSFER,1365640.58,3b7429ff3dba,3d6b89d1b9c9,0
10,PAYMENT,4689.63,0f0b93b18eff,f91b462306be,0
10,PAYMENT,5074.73,2f8b8ac80b37,e109eee71e0d,0
10,PAYMENT,17768.92,659b49c67244,1ee36ef8f941,0
10,CASH_OUT,48969.08,a355c4524cb4,a6a32e414668,0
10,PAYMENT,6527.9,dcba9995b7f7,670e52fd28af,0
10,CASH_IN,348207.98,13e473837a0d,5e2d3ca2048e,0
10,CASH_OUT,17999.94,5709f3587887,01ab34fccf3f,0
10,CASH_OUT,320139.38,7bb788ef003d,c6ddd976e87a,0
10,CASH_OUT,300090.26,b9733e772d5e,fe51ec7f132d,0
10,CASH_OUT,377782.16,39449e2e4991,c304f9319b23,0
10,CASH_OUT,438845.64,3735a9b3196c,e638dc9c79de,0
10,CASH_OUT,126878.54,00f3fff7f63f,e990a1eb9a58,0
10,CASH_OUT,602339.95,0a79e7bb6fc9,e0f115d59c57,0
10,CASH_OUT,473077.31,8e9c3106cf66,027f3ffc9a11,0
10,CASH_OUT,506251.36,4dcf033e7c1a,5bdda5a57e9a,0
10,CASH_OUT,105138.74,4ea14203a9d6,3cf271a37df8,0
10,CASH_OUT,964.82,cca81571aeed,dbbb40c723eb,0
10,CASH_OUT,51517.33,abd5c0d70eec,9272c6f6420b,0
10,CASH_OUT,270383.33,55c4543bba42,9420f0fbfa98,0
10,CASH_OUT,194812.85,2838d454f899,7cf8b254852d,0
10,CASH_OUT,252609.51,2aeda6f0e522,903005f420ec,0
10,CASH_OUT,77223.41,870327f9495b,08a0332b9f79,0
10,CASH_OUT,248107.07,1a29e1e3c8a3,fab458764772,0
10,CASH_OUT,283064.18,4d67a8cef802,dde2a84e0267,0
10,CASH_OUT,189497.18,455732346eb4,e8dfa46d4b11,0
10,CASH_OUT,289534.15,d025c4761718,f0f73d360c68,0
10,CASH_OUT,350692.77,6cc61de43c29,fad9b90ecea8,0
10,CASH_OUT,392850.22,4c70bf298049,f4fae9656e0d,0
10,CASH_OUT,228382.01,1be71f269cde,692d838c157e,0
10,PAYMENT,10757.33,1f6cdbde0130,3f061e030dfd,0
10,PAYMENT,15077.34,b4d40ea075ac,378cbc0285c9,0
10,PAYMENT,11353.63,89ed0cedd884,bc6cf6fe36b0,0
10,PAYMENT,6825.53,db05cb01a54d,5a146edbc034,0
10,CASH_OUT,451437.38,241c1f68458d,d10b01b4fb1b,0
10,CASH_IN,298286.16,c24abe18d2dd,5dc89451f669,0
10,PAYMENT,4253.99,b3d46124c6a7,d6a5ae97cf41,0
10,CASH_OUT,98527.24,a482f63726b2,ea5fa1f6cee7,0
10,CASH_IN,44791.74,fdf9ead7144b,901ce82d0a0c,0
10,PAYMENT,11217.76,664611bf5e99,500a18fcaa53,0
10,CASH_OUT,573430.56,a61ad5625def,9c805b5626c2,0
10,PAYMENT,16629.82,a4a3794e3aca,33db56eb24f7,0
10,CASH_OUT,324950.05,0bb522dd9b67,3b28f2f5fada,0
10,CASH_IN,338729.75,05592cb95439,47d7a12fb992,0
10,CASH_IN,365252.66,e9b0768d6d6f,c16ce747a32a,0
10,PAYMENT,29273.14,06f08162d0ee,ad0cea8edb8c,0
10,TRANSFER,1952422.92,53bebb180f38,0f7a908d3d3d,0
10,PAYMENT,2240.75,908c6afc4214,52752589b638,0
10,PAYMENT,10654.7,966713a4e5c0,fb8e7799a72d,0
10,CASH_IN,268557.94,fa51505baa31,5bd6da7b734e,0
10,CASH_OUT,48319.64,754387783b46,1038ad7723f2,0
10,TRANSFER,1090141.3,a5c6f4e695e1,711751d628ea,0
10,PAYMENT,23379.43,16e59b286b08,0dccc04c6500,0
10,CASH_OUT,198713.64,fa27965ffc22,fa17e6f06689,0
10,PAYMENT,12422.3,6d42262f5fba,bbec951deb30,0
10,CASH_OUT,198935.02,a244d8a7c51c,9902b436fae2,0
10,CASH_OUT,62157.07,37fe65174544,cd9bd871655c,0
10,PAYMENT,2017.66,2eab2cd91fc4,7218c62ee7d3,0
10,TRANSFER,1101836.43,d2f34102b882,f6d5f4f3c6fe,0
10,CASH_IN,198638.44,6d820846d83e,20dacaee28f5,0
10,CASH_OUT,21510.54,76f37b3a769d,f915e516dd3b,0
10,PAYMENT,14911.0,2829ff3a4295,0b9cc132b28b,0
10,PAYMENT,15500.93,af26aa4c0d7a,700cd02b698e,0
10,CASH_OUT,453409.28,b43574688885,5ef1fce6a3a6,0
10,PAYMENT,5103.71,896ab927e613,2ee7203ad5a7,0
10,CASH_IN,313791.15,e8482a5bb936,c433b4be90df,0
10,PAYMENT,9424.21,1251d377c566,d89685409e55,0
10,TRANSFER,647880.6,67a114faed20,00fe3aec6c1a,0
10,CASH_IN,525839.59,7785a2ac5155,d8fb96dac1fc,0
10,PAYMENT,21030.98,1808e8176eb6,4a0554e6fc0c,0
10,PAYMENT,8365.85,3500e36d4923,ea0ec097189c,0
10,CASH_OUT,100773.95,c48bb44cbae0,44656e9c5f90,0
10,CASH_OUT,448540.23,4a91b65e506b,b28fea267f03,0
10,CASH_IN,277619.16,26ebe67d0992,d6e73e24f478,0
10,CASH_IN,170844.13,fe1155aac945,3387433134e8,0
10,CASH_OUT,391405.07,b4b2390b5fff,2df2fa6e31f7,0
10,CASH_OUT,148563.08,5010b086ecfe,bb20bbdf6d4f,0
10,TRANSFER,575972.73,6c198beb5d6b,8dcab79e95e0,0
10,PAYMENT,1042.64,53f770b4fb1d,0bf5792d7cf0,0
10,PAYMENT,17910.57,cff134e20475,2437a9589901,0
10,PAYMENT,3558.52,82009e49dab5,0199c03e5aeb,0
10,PAYMENT,11669.1,fe9725751320,8060a92b1a6c,0
10,PAYMENT,8970.35,8fd9bc4bb75c,1b02b31d622e,0
10,CASH_OUT,170573.83,33548a323285,751eebfbd72f,0
10,PAYMENT,1073.97,a680d5c6042c,4a0e7e223c9b,0
10,PAYMENT,6117.74,169b9d53a567,704ccfdf75ad,0
10,CASH_OUT,67719.22,3f7708f2641c,5639b18a8e34,0
10,PAYMENT,1972.82,7871b2a2cc88,edd75213a592,0
10,PAYMENT,4636.94,e8fb8a8f3c1d,1525c0d9b235,0
10,PAYMENT,7341.75,0c047fbae315,f0864632f5d0,0
10,PAYMENT,25297.94,d86c184fafc3,9a102248dcb8,0
10,PAYMENT,8783.04,5c8b778206e3,b7a0acc9fbf3,0
10,PAYMENT,5041.04,7c5ccb0a451c,1b39a44ecd95,0
10,CASH_IN,53812.0,c9f3b175b949,916f7bcd1a19,0
10,PAYMENT,25735.47,61bdd6172bbe,2951dbccb80d,0
10,CASH_OUT,448157.47,931f995793c7,bbe8b67ba9f9,0
10,CASH_OUT,76881.38,9d5efee6e9f3,1f1f2ab1fc34,0
10,CASH_OUT,456762.64,22bb0ac69328,ba5e70590fb9,0
10,CASH_OUT,307504.5,e1b17459f25f,65e0285544b9,0
10,CASH_OUT,405257.22,47bfd07d6b9e,7fed31d8f6b9,0
10,CASH_IN,1465.97,72ab226edd6f,eca99ed91efe,0
10,TRANSFER,846675.27,3131fbf2777a,3a7031f04f00,0
10,CASH_OUT,126637.18,4ac7c694f7ea,59b2d365fa92,0
10,PAYMENT,31366.01,a91f254fb824,ed9621373729,0
10,CASH_OUT,61521.47,6766f9296305,23fd6f71f541,0
10,CASH_IN,55615.81,7a20d562b53b,afdad579ca29,0
10,CASH_OUT,86201.68,b1405e633636,e28ceebff9d6,0
10,CASH_OUT,477917.0,e58261e83892,4a5dd23f3919,0
10,TRANSFER,3316964.75,ecf1586b8691,4e1be6ed1f79,0
10,PAYMENT,9005.47,b80f225d8a65,ead39ad3c979,0
10,PAYMENT,15383.05,bc018160e623,892377db7d06,0
10,PAYMENT,450.32,85b1611dd402,155312779589,0
10,CASH_IN,378566.22,cabaa5149ce5,5d8c9072371d,0
10,CASH_OUT,332875.13,86101cbf52c4,f920214b4014,0
10,CASH_OUT,253865.79,c41974f29b7f,80ff0aade131,0
10,PAYMENT,13972.21,225b27883698,74c02bc42882,0
10,PAYMENT,7084.93,44cf1bbb3832,70726282e3bc,0
10,CASH_OUT,545302.73,d23ea668c7de,efe969169a41,0
10,PAYMENT,9569.77,55642906a19e,42f200914a06,0
10,CASH_IN,3548.03,2ddefd045226,65de3084fb3c,0
10,TRANSFER,1712084.29,ba3ab646acde,1d4041fd68ad,0
10,PAYMENT,7020.22,d2ba852e4ac1,8b7223515623,0
10,PAYMENT,3477.82,539629419850,06f0cfead2f8,0
10,CASH_OUT,350639.63,303912374737,2f89db662a35,0
10,CASH_OUT,446733.45,e2a3af9cead4,7a1250838541,0
10,CASH_IN,6972.02,c30b39aea93b,86a7b1f1d145,0
10,CASH_OUT,33097.86,b9c316380465,6755e4622c19,0
10,CASH_IN,218075.19,a8aec9e9b251,bbe625e94c8e,0
10,PAYMENT,14142.56,e18f04c35235,ef426d91a271,0
10,CASH_OUT,87784.27,21cc835a9902,32209ef13bc4,0
10,PAYMENT,7685.85,a55e63410877,7eeeac1e395f,0
10,CASH_OUT,53949.37,4a727ae56825,b2cbc26105c0,0
10,CASH_OUT,355018.68,737f7c4a0d42,3ea5413e6536,0
10,PAYMENT,6292.74,822c9ea87794,245709be5a23,0
10,PAYMENT,4286.69,5ae21c57922b,2010fc15c61e,0
10,PAYMENT,15004.03,2aedb77341d3,95a663ccdbae,0
10,TRANSFER,136261.85,3f2e9e0b99ed,42a2d2092970,0
10,CASH_OUT,398920.82,c9746a2181bd,6a70191bd0cc,0
10,CASH_OUT,340242.46,92640060586e,9e90fda35cb7,0
10,CASH_OUT,316270.85,642db13dddf4,7667c8a57d5a,0
10,CASH_OUT,159410.99,54fdc850d6dc,51661a1b8fdc,0
10,CASH_OUT,328982.16,25a72c339854,cf838753b682,0
10,TRANSFER,524823.2,8ab67b17f803,2b6e278d6e37,0
10,CASH_OUT,383169.45,81398366d2ac,ee4d8f974864,0
10,PAYMENT,19607.36,aea969f30d9d,5b0c5250dd92,0
10,PAYMENT,14122.99,36f0c3fcf7e8,fdf00868a2b6,0
10,CASH_IN,161810.2,ce7688c30f4b,0b52ca376f77,0
10,CASH_IN,572767.29,48f3ece662d8,ad816c895423,0
10,PAYMENT,14221.9,7457c899b106,228a46939664,0
10,PAYMENT,3515.89,8143fa47522f,49dc54e8ad07,0
10,PAYMENT,10958.2,a32e92b3a970,f08b474a110a,0
10,PAYMENT,5944.98,b6bd4feb5874,c2ff9f486d41,0
10,PAYMENT,7313.01,cdb79004e62a,13a4b4a66c5b,0
10,CASH_OUT,448920.62,9b7222c4c40b,6b28dc8be5b2,0
10,CASH_OUT,317620.95,1129a84079f6,2bbf1cf307fd,0
10,CASH_OUT,474170.5,6892da700a86,68434c69d34e,0
10,CASH_OUT,4942.61,f63b7809ca17,e5e652c28500,0
10,CASH_OUT,90939.4,02f889e690e4,c815714339f7,0
10,PAYMENT,28768.83,d28566e5c986,02094fb6718d,0
10,PAYMENT,5574.69,1d3a53523674,0e30d7f3dd0c,0
10,CASH_IN,218612.99,1b82a0132c08,85db43813af6,0
10,PAYMENT,23864.75,053b36d8f5e6,89956bde574a,0
10,PAYMENT,5093.39,dda1e8521cda,bedb1754c4d8,0
10,CASH_OUT,143341.76,d888d2d5e066,540ddb3a91b7,0
10,CASH_OUT,276528.53,33c6addbdabf,c164aa2fce12,0
10,CASH_OUT,138468.99,17eb64bed21f,11db0b76a7df,0
10,CASH_IN,646972.12,ebaadd5cbbad,2f2eff5a3413,0
10,PAYMENT,3738.73,106a7411e4ae,8789545091ef,0
10,PAYMENT,1076.62,e5d408a3a1cc,ac62e571336a,0
10,CASH_OUT,192379.7,16e346dd375a,40cb82d7a7b5,0
10,PAYMENT,2413.12,ac882142793f,1d63a7ed15a0,0
10,PAYMENT,2103.36,3b4a55b6169e,ef1cd5b45f43,0
10,CASH_OUT,111312.95,ac282f98c328,9bad7ec230c6,0
10,CASH_OUT,41740.0,560f47683f1e,db1358e374f0,0
10,CASH_IN,132978.29,077156c02cdd,32e87b05aca6,0
10,PAYMENT,27706.51,7f9e96fecc80,5ea5b5ae9969,0
10,PAYMENT,22403.07,c2240867541f,d301ee8b4d10,0
10,CASH_OUT,202130.25,30ebdc282ea4,4b792a645089,0
10,CASH_IN,60402.59,2ac9c5c2d87d,3a0193e9bedf,0
10,CASH_OUT,174745.07,d2cb87244026,6c2cbb80c2f7,0
10,CASH_OUT,42429.47,f620934eaa27,9c123d070350,0
10,CASH_OUT,528739.52,31d7b40e51bf,2e9ceba4570f,0
10,CASH_OUT,343506.77,b639f88705ef,673e010934c9,0
10,CASH_OUT,166894.67,687ae81006c0,a7ddc5459fb0,0
10,CASH_OUT,114424.74,56258a05e9d0,d8aa6cea1747,0
10,CASH_OUT,76185.12,3dec99d4c691,a09c9c7499e4,0
10,CASH_OUT,190570.86,2588a31f0f6f,a10886afc930,0
10,CASH_OUT,201902.37,b27748b41800,8099a2e69909,0
10,CASH_IN,363894.28,a63d917baf95,79431b699cbb,0
10,PAYMENT,7876.7,6e8328a04cdf,b1a969d1e71c,0
10,PAYMENT,5570.32,ce18abdb3245,cb707bb752c9,0
10,CASH_OUT,119727.15,59501ac2ce74,65c8c5823948,0
10,CASH_OUT,38693.35,a0af3dfbdded,37b6beee3080,0
10,CASH_OUT,26713.45,7abd00d445b6,37bd2f29e329,0
10,CASH_OUT,31217.97,ff8429320fb2,d5f31edbf84e,0
10,CASH_OUT,239767.42,6925fd68ed4a,8550ad770410,0
10,CASH_OUT,376993.59,abd4484f3fa8,bd330b096449,0
10,CASH_OUT,77748.28,2423c389fe13,39be602c8e3f,0
10,CASH_OUT,391856.29,f34534e54875,132040930a22,0
10,CASH_OUT,78592.08,3099e6f64756,63bd7dce39d2,0
10,CASH_OUT,313527.53,b4a9c5c5d281,5d4617f30bee,0
10,CASH_OUT,22913.82,77dfaa2b7d32,2c5e6536b3e8,0
10,CASH_OUT,156631.41,59e85f4dcf81,a75e9ee63346,0
10,CASH_OUT,178107.84,776df598ecba,ed22b9c50172,0
10,CASH_OUT,226700.48,837ad27eb80e,90c870bd37e9,0
10,CASH_OUT,118406.36,8260b43cb4bc,67e902ca8d97,0
10,CASH_OUT,120600.14,2a85312a8e2a,d7b73fd594f7,0
10,CASH_OUT,365135.72,56ea2223c588,3add463016ec,0
10,CASH_OUT,44859.09,2437dbd896e8,67e00b5abe06,0
10,CASH_OUT,74395.55,6e2378bdec0b,c9e9c873059b,0
10,CASH_OUT,504797.5,d0fb7274bace,99c15058336f,0
10,PAYMENT,2541.82,62d745942be5,4dac87553f77,0
10,DEBIT,440.25,e1d23bacf9f2,0e10c2debe9e,0
10,DEBIT,2457.96,cb7e740f613a,459b3be323b3,0
10,TRANSFER,497117.59,d3d0740f89ab,8e40b2852a06,0
10,TRANSFER,379598.53,e4867af04269,485cceb6e8d3,0
10,TRANSFER,1067045.55,1fca54957840,82179199ff6a,0
10,TRANSFER,488552.52,12740d228bfb,2d87c87089a8,0
10,TRANSFER,514977.37,64ac6154ce0e,94fa7f53e3ef,0
10,CASH_OUT,206640.1,4e949b329f9c,3b4972db1ab5,0
10,PAYMENT,16917.35,c9a822f6f04e,73c5aca0713f,0
10,TRANSFER,2811180.98,41015a003355,2b30fb4cdc2e,0
10,PAYMENT,580.04,4cd2217394b6,19058c1851ca,0
10,CASH_OUT,157434.02,939964d72d01,6daf5de71828,0
10,TRANSFER,1117974.55,28b75c1ab802,adf82149ba29,0
10,PAYMENT,15883.45,584d323fcecd,62e98fae41e1,0
10,PAYMENT,8290.12,c61007d4a598,9174bf1ed6aa,0
10,CASH_OUT,438875.58,e1d95c6f51a3,83359786fcad,0
10,PAYMENT,17683.69,ccf10ef8547b,468c035f1235,0
10,CASH_IN,498771.26,4bf082476ad4,fbc89176a7ac,0
10,CASH_OUT,337794.31,7f45037e2e08,62a743a1446d,0
10,CASH_IN,647642.67,7bcdc0432496,426d7214625f,0
10,CASH_OUT,42872.54,067598754ecf,99856a50f0ef,0
10,CASH_OUT,300507.46,3b4a0f55d16d,de5f5e48e4ed,0
10,CASH_OUT,310936.78,e8d95a8cb736,51bed8dd4f0d,0
10,CASH_OUT,94219.45,aa512f5ff651,28e320dfab43,0
10,CASH_OUT,48028.85,488ea09af17d,074c332c1a25,0
10,CASH_OUT,206802.35,06cc60df4354,057e27a9d145,0
10,CASH_OUT,86348.04,a8a097e83b69,c61f6e9832c9,0
10,CASH_OUT,290801.71,f1dde66550ac,54bec590b20b,0
10,CASH_OUT,133497.99,21c903233b8d,4c3d7aca8deb,0
10,CASH_OUT,63733.94,587f21e69f9f,db748931b91f,0
10,CASH_OUT,150364.74,fba2929a0db7,7a07501c76eb,0
10,CASH_OUT,25356.3,76ebd2ea8454,f2a5de3fafc9,0
10,CASH_OUT,36483.92,7113078cf16c,5d3242c44239,0
10,CASH_OUT,83913.77,6f3f8c9669b2,6f55e58ffbf3,0
10,CASH_OUT,157741.87,7aeb877ceee6,6948840de8c2,0
10,CASH_OUT,70078.27,e9ce571d6b6d,94ab48595a45,0
10,CASH_OUT,141897.82,9e7c6f52e1a6,f2435e33ff57,0
10,CASH_OUT,305613.76,a71ceae4b45a,3586e50f417a,0
10,CASH_OUT,268073.63,1818ee4d9693,bccfbd48c5b6,0
10,CASH_OUT,328461.87,8f88aed6c842,3c3fa75936be,0
10,CASH_OUT,177865.29,18ef7bbb3b21,8bad7ec5135b,0
10,CASH_OUT,363533.03,a0f5b512dc2e,6a5ddb46c1a5,0
10,CASH_IN,318222.37,67ec76d2276d,32b969c96782,0
10,PAYMENT,7663.2,d74b277e4ea9,bd9cab3bb4c6,0
10,PAYMENT,22705.26,c4b81d32ac16,384ad37533c5,0
10,PAYMENT,2424.52,c21fbb75bc61,99747f5f1d18,0
10,PAYMENT,5610.52,2421b6085d17,8c35d6078dac,0
10,PAYMENT,5176.19,a9f720719981,9a94babdb4ad,0
10,PAYMENT,28408.55,253c78a8b984,1d6babe5adff,0
10,CASH_IN,86981.94,b793585055a3,23acf3d8c66c,0
10,TRANSFER,1201856.24,ae1c131e7153,327d2d5e0da3,0
10,CASH_OUT,274123.14,dd7b96708d9c,0192f783c140,0
10,CASH_IN,267765.91,5fb457a905bb,db195fecfc5e,0
10,CASH_IN,393556.63,a463d4abc52c,82e245141b1b,0
10,PAYMENT,26330.61,a2dabb34fb3c,93d5f62bad06,0
10,PAYMENT,15489.64,149a415d1e9b,42198f804b8e,0
10,PAYMENT,8253.79,9b51ed848ac6,c92f7495e015,0
10,PAYMENT,768.73,b0df209afab9,d5fa900a092a,0
10,PAYMENT,7704.2,fc0353dec7a4,eded380c512d,0
10,PAYMENT,14364.97,0bf71f84da22,c20b949d6073,0
10,PAYMENT,3887.01,75a842f70062,e25e0ae5198b,0
10,PAYMENT,20193.18,4058e74092a9,6b2d33873ae7,0
10,PAYMENT,1819.16,b383786f4d8a,6fe23f1bacba,0
10,PAYMENT,7103.87,b88dbc697c04,de6db5d2ff9a,0
10,PAYMENT,1448.6,1a236125f1a3,8fa0288901bb,0
10,PAYMENT,84.0,d8a50b35cbd5,239e2dfffd24,0
10,PAYMENT,19619.24,62a909dde09e,686591bf472e,0
10,PAYMENT,2962.23,564b53eb1cdc,1e2ba85eac2c,0
10,PAYMENT,1164.82,5dbc3151c83f,0ffc89eb3842,0
10,PAYMENT,6154.4,560d0cce49b8,3a46bfc0763b,0
10,PAYMENT,6055.54,b130a1d04678,7766e206808b,0
10,PAYMENT,5140.87,33ca484d336d,fad56f831343,0
10,PAYMENT,18679.58,34c7085ef8ec,b098f7e7871b,0
10,PAYMENT,36287.73,49443a5f31ed,c90cd23e7382,0
10,PAYMENT,5631.89,8a192cb5ca1b,fd4e32be9d37,0
10,PAYMENT,25634.96,ba0ddf17a3f5,611dcc6de775,0
10,PAYMENT,43766.97,fec11af6d5a4,26e0eb628a39,0
10,PAYMENT,12253.08,e6d3046f2c78,4cccbe7afa2c,0
10,CASH_OUT,125809.91,75d158e72187,51d24a0bea2e,0
10,CASH_OUT,160385.04,ea77b498dc25,d0465fdec72f,0
10,CASH_IN,55227.35,bb9a26c42bfe,4d505a5ad132,0
10,CASH_IN,412424.39,814ac1507801,8a520480d8dc,0
10,CASH_IN,77511.34,e195ac28bd07,e3c078ae3ee9,0
10,CASH_IN,285960.43,3d58a861daa1,35a6bba3a7cb,0
10,CASH_IN,509824.94,931e7e440078,07159000acb6,0
10,CASH_IN,82283.63,e1a03028d206,14a35c4c088c,0
10,CASH_IN,70927.96,b3ce11ac63e4,d4c8c5e99818,0
10,CASH_IN,386267.85,679045dd9c07,d3da56d30410,0
10,CASH_IN,395867.11,522c5a8000eb,ddc2e48b5e72,0
10,CASH_IN,38290.93,5cc6fcf305e1,3f717d87cf7b,0
10,CASH_IN,4623.17,a31dddd3fe3d,c801d0be546a,0
10,CASH_IN,336977.05,b063e0a623b6,9f762aa3e8a2,0
10,CASH_IN,206112.96,633d8ac71a36,d458f7691a24,0
10,CASH_IN,97943.22,a68543bc0162,bd33fbcdc8d9,0
10,CASH_IN,271751.59,dc32a7783699,2f7d352819d5,0
10,CASH_IN,163834.52,d5047caa45b5,3dfd4f5129e6,0
10,CASH_IN,113838.59,2de5c044572c,c42a403bfdd4,0
10,CASH_IN,394474.97,6f08f4078901,644e856d99c0,0
10,CASH_IN,5216.06,dccc95e74d6a,adf01572e0da,0
10,CASH_IN,4821.69,dc6b821f1f81,ceed9f6037c8,0
10,CASH_IN,85421.23,ccbf21dae07f,ffa052435704,0
10,CASH_IN,244352.95,6567a94796eb,fdd63f6dd672,0
10,CASH_IN,90693.83,b2b5e2c14327,bd2d9aee5be8,0
10,CASH_IN,422032.65,bdc592609644,e9d6554a8ac0,0
10,CASH_IN,116692.59,2dd97829d79b,96eb303d88ed,0
10,CASH_IN,140539.69,ae1bd5e7fc28,cfadf0e42025,0
10,CASH_IN,47916.91,7eca832ed149,de4d4966e96d,0
10,CASH_IN,299990.8,f9662e45878e,c61f6e9832c9,0
10,CASH_IN,53417.19,7f77bfec5109,95e51fea9793,0
10,CASH_IN,186240.85,9340bc7c04ee,df08478a17a6,0
10,CASH_IN,153316.56,e32fb28ccadd,37d5cab1422c,0
10,CASH_IN,138443.14,3af0072dce09,42a7c39f1625,0
10,CASH_IN,44773.32,3afdc6661969,a992b345af55,0
10,CASH_IN,350847.67,8bf0b271dcb0,43d26f29bb8f,0
10,CASH_IN,209999.46,6c5fbcd63956,da9aa93aeb3d,0
10,CASH_IN,51122.84,00257aea3dbf,47e3d688dd8a,0
10,CASH_IN,22011.66,acfb4e52cf7a,12859dc5cfc8,0
10,CASH_IN,136833.2,a3b5c1bcf9f8,37fa8db34358,0
10,CASH_IN,25752.59,a009f0a77b9e,e49860d2daa9,0
10,CASH_IN,105078.08,791e95abf40b,70ec09cbf01b,0
10,CASH_IN,134556.67,47bc2063857a,f35f009e246e,0
10,CASH_IN,13834.7,550a7e3825bf,b5fad0a951ac,0
10,CASH_IN,96950.07,17d68f1a2c15,11a06056d7bb,0
10,CASH_IN,79401.35,44aec85e6f00,31e9d7e911d5,0
10,CASH_IN,41376.88,19f0735213d2,ef77f1be87c6,0
10,CASH_IN,15912.42,df1a6216563d,adc12aeeecc8,0
10,CASH_IN,8504.43,db30497b9f0c,aa651cf9bfff,0
10,CASH_IN,407205.02,1638fd67823d,a78920be5515,0
10,CASH_IN,96963.76,5b96e5d402e2,edbc953cbca0,0
10,CASH_IN,128055.75,e21b8b81a1f9,e67c9957b5cf,0
10,CASH_IN,203329.03,89e6b8675a72,0b221390d2c0,0
10,CASH_IN,312939.29,d6c5dffb3c5f,16ab89c72b77,0
10,CASH_IN,272782.33,ceea9beea6e7,812e17a4c72a,0
10,CASH_IN,227672.07,bc3d1fb9cb77,81a03576de59,0
10,CASH_IN,211747.34,73d79673ba59,4b2314438f79,0
10,CASH_IN,347445.34,30d66347380c,0062cc6cbb8e,0
10,CASH_IN,79871.44,fceaf9e456fc,fccce5371ffd,0
10,CASH_IN,111222.87,e76657b66198,6ff6655128b7,0
10,CASH_IN,191100.14,8181a7348eb8,7d6406bb4c0e,0
10,CASH_IN,59873.27,dfb7f44275c5,d062e13f9641,0
10,CASH_IN,376074.17,5ea40f61ced5,a94c3d6dae3b,0
10,CASH_IN,139311.7,625a6823d880,9d88bb15ec4b,0
10,CASH_IN,24019.48,85befcefc0c8,4a2e63e5a8db,0
10,CASH_IN,53119.86,1bcf8fdb5540,c2c50d4b6680,0
10,CASH_IN,173010.55,60415cf929c7,24cf93a6d6cb,0
10,CASH_IN,1394.41,634c22b4f750,5a0480a1cb14,0
10,CASH_IN,68156.1,f5756251f747,ca6dca557ff6,0
10,CASH_IN,2119.23,71b56813864b,508473412527,0
10,CASH_IN,86218.72,bd831ce4cce4,db6e673d1661,0
10,CASH_OUT,68339.46,653c973b5a23,172c02db6d12,0
10,CASH_OUT,44996.18,29051dbdf3a9,51d24a0bea2e,0
10,TRANSFER,1104233.93,6977d0a3870d,ae33c324bdc6,0
10,CASH_OUT,38654.97,f11fb1b4e404,173f30f2e6ce,0
10,CASH_OUT,603560.68,a0f91085056e,d8dc6474abdd,0
10,CASH_OUT,146247.55,a6f1e61557df,acfc86867fcf,0
10,CASH_IN,240885.88,1d0a3a7a3eb7,37fa8db34358,0
10,PAYMENT,10966.32,8e6a83d92102,1ca08c4785c8,0
10,DEBIT,3407.29,39126e0bd439,b8120d78f11d,0
10,CASH_OUT,263942.67,069a03f43c38,a9b0d16e98f9,0
10,CASH_OUT,91362.22,a705ced87819,2df2fa6e31f7,0
10,PAYMENT,5102.29,2d3bddfcf8a9,5ef2e72af38a,0
10,PAYMENT,6376.39,c19dd34baa0e,20420056397f,0
10,PAYMENT,7462.77,dc9c012b9e5c,429893a20275,0
10,PAYMENT,5363.94,d1e7dc3ce5c6,9b2e2b86025e,0
10,CASH_OUT,119078.86,963984fdb8bb,89b03a791763,0
10,PAYMENT,6014.11,07be40a0e67a,8c30104de924,0
10,CASH_IN,144532.74,253312e6d6d5,5f7c503510fa,0
10,PAYMENT,7457.32,b8a068c79cde,1ca343e9ce02,0
10,DEBIT,3496.45,14c825085a3a,64c68f88ea28,0
10,PAYMENT,8379.85,40fd3fa3e24e,635c0348ead5,0
